"","lpc1","lpc2","lpc3","lpc4","lpc5","lpc6","lpc7","lpc8","lpc9","lpc10","lpc11","lpc12","lpc13","lpc14","lpc15","lpc16","lpc17","lpc18","lpc19","lpc20","class"
"11",0.0813732923198554,0.356264346397696,-0.195298771770981,0.270675407752094,-0.280575962071271,0.0629893219512201,-0.319691060441835,0.205412233344135,-0.126468837559402,0.234395971938872,-0.0780296266531354,0.336452209925816,0.0081534441806026,0.0271224406321962,-0.252154907585817,-0.0583559410768367,-0.141205339804667,-0.0925420000037177,-0.152430512800554,-0.028773734516118,0
"12",-0.414250547213136,0.309456990432917,-0.306041985415024,0.285717741909194,-0.0209862430092239,-0.0705778529756289,-0.113095598259375,0.149884467222448,0.0680265848148762,0.224987695939173,-0.13713004115034,0.241200320070422,-0.00377267147329346,0.0881796299747142,-0.1662410954063,-0.00596526154076073,-0.041966715927982,0.18387832417009,-0.0967135348202882,0.0207040680248447,1
"13",0.258745243473195,0.266465223613114,-0.367352469975864,0.14380299759569,-0.3405032586519,0.0218709171109633,-0.3886037120141,0.0364378198334016,-0.164709999240844,0.170965625532983,0.00109985075943082,0.317859012339429,0.0856800701106801,0.101471140945022,-0.183225125796177,0.00338958794077408,-0.0378980607776816,0.0313035716642908,-0.099508722309785,0.0257912240402951,2
"14",-1.60416555103384,2.09418786584077,-2.65167140541461,2.92475496057971,-3.19873530555466,3.45130759860669,-3.33218399821138,3.20857661752133,-3.05171364265898,2.91049040953793,-2.52755890617356,2.37599458646495,-2.13885077350622,1.85279879444921,-1.51876675958756,1.1728929295133,-0.934081614024904,0.704851445394106,-0.439305744288627,0.275458398459193,1
"15",-2.09410847295419,3.23077281348329,-3.87471496727465,4.46591268967236,-4.88743327848707,5.38808144019557,-5.63088455377932,5.50921784403937,-4.95832042338265,4.4414789279018,-3.82976130330743,3.40644381674896,-2.7541764145518,2.07109432005486,-1.32868523927738,0.818558733344677,-0.542800949867804,0.45241654288291,-0.321891424658689,0.185977109185906,1
"16",-1.9176088137172,2.92000432617814,-3.61120052283282,4.09225542462474,-4.39892452683251,4.65578163216901,-5.03394723127732,5.13371120186151,-5.04046817994177,4.67398489896681,-4.04951922771697,3.54449140568617,-2.81425305910141,2.23534165048865,-1.6314182779902,1.08765200741677,-0.653663212240491,0.319336993387126,-0.110636115819048,-0.00334227734235126,2
"17",-0.38840784291734,-0.00524201914387326,-0.269920479255858,0.09351892041676,-0.245241166969286,0.220879884907645,0.0133658330569208,0.340079254059915,-0.389385030783515,-0.0343755708437154,-0.0956934138268974,0.135619416060763,0.0431174549368014,0.143337734158751,-0.0380446912870642,0.0896937927941153,-0.0789792216957707,0.171554405439136,-0.0228672321570433,0.0192526902358241,0
"18",-0.701504422173747,0.141062831009766,0.13065558544846,-0.848332993909005,0.385826950455272,0.211119895533071,-0.246708506727822,0.548420903595243,-0.266941393080815,0.0867973650801352,0.324557527965714,-0.133645506229856,0.147105468961313,-0.103349047936879,-0.345719698194633,0.142168308346311,-0.140265742338274,0.134738934560902,0.138355985323965,0.0156837714345612,2
"19",0.384061948232792,0.156360058809664,-0.118249725430398,-0.0843503454427705,-0.10103098949681,0.106910091964029,-0.117819683271702,0.146130980657394,-0.0917949548111062,-0.0266641739276703,-0.0277077681345573,0.22404960343475,0.160726731065846,0.133258579300584,0.0402743555075311,0.291604545586853,0.242562036659267,0.229345323529821,0.00462331557402479,-0.0996447940532311,1
"20",-0.5800108876185,0.488302119977227,-0.367739903949415,0.473972074302214,-0.297570883363261,0.449389890904633,-0.266649320320414,0.298380504286205,-0.175731401932266,0.251892881290393,-0.072756163697258,0.0691696147695611,-0.0345274866487199,0.0573933275304098,0.0457634618247356,0.128337744919058,0.0190607945435034,0.117144014618774,-0.0554741691667145,0.0288836831779492,1
"21",-0.167377731294936,0.515039809783985,-0.670094249008269,0.350334650577441,-0.177511437837202,0.414708174220805,-0.494490290930601,0.0591436523674549,-0.414135511973838,0.164890041040409,-0.0413780200317926,0.234627472108919,-0.0277396511661787,0.169150261935698,0.0691772816115739,0.283333348291281,0.216038264801834,0.0552264183704814,0.00648357819193698,-0.0481521021470739,2
"22",-0.178493711823048,0.394953482876145,-0.576498571162713,0.15767619625445,-0.194948577408379,0.49147870517791,-0.349691075670937,-0.185949144177965,-0.201936890910566,0.0410653825954009,0.166646747028844,0.194638443752608,-0.0596403618631798,-0.0605974967079539,0.266453297258985,0.240880617932817,0.169616441092301,-0.00265689932021526,-0.134483597308835,-0.0700446575661393,2
"23",-0.446439461002396,0.261912747016406,-0.372299043149479,0.270913054396225,-0.232972558773262,0.250129280644728,-0.0459892089160597,0.193753393586033,-0.136115921343157,0.0642077958014229,-0.0703110513200254,0.239452028147408,-0.0733963900700613,0.106547037290809,-0.0141560217771071,0.171239324696999,-0.121213174320417,0.056985302333155,-0.17325522366778,0.0825858588465085,0
"24",-0.224982340172874,0.553555663756669,-1.17230953792818,0.289659591718646,-0.709109067069066,0.963735714393234,-0.179028973420445,0.575567943783587,-0.602991868416034,-0.0444554520493225,-0.348932370227739,0.243572744111819,0.182892117721057,0.191464987930932,0.0393964868308024,0.00445976160355706,0.0246164648656783,-0.00183737854102867,-0.0114828709283078,-0.0148562899064107,0
"25",-0.523194148669527,0.718102387847488,-0.615400865823464,-0.0816903235985974,-0.301000082700047,0.377122786546328,-0.358892397882158,0.571809849308984,-0.331668799650339,0.220420046525191,-0.233233364647142,0.123670134022087,-0.139964205565114,0.182794569593588,-0.0384875206128714,0.277729838537656,-0.0782588783142891,0.129212252830238,-0.0963297883662384,-0.0478156781179827,0
"26",-0.415192529774845,0.502638394832434,-0.428239882821637,0.590744250003334,-0.778185283157375,0.607297153065159,-0.473390298773421,0.336061969338141,-0.538720545995779,0.41773893197566,-0.378017402245289,0.314014930836457,-0.21963477852215,0.308348599360721,-0.12625613743213,0.297789288725803,0.0141142555485652,0.15555913625108,-0.0574596764608027,0.0481639198644365,1
"27",0.0171773972853013,0.480963252067346,-0.853063802298005,-0.145044900708163,-0.395589548653787,0.607648721123268,0.375293571899092,0.235855861818277,-0.290288996386341,-0.415169474384944,-0.319233772135839,0.245789864948641,0.236771996485641,0.464340500537581,-0.11405393345342,0.0758641800366435,-0.168979042940176,0.137134835199279,0.050184061835258,0.10090849027722,2
"28",-1.53092786600819,1.59497557073272,-1.69356812583735,2.25301079849169,-2.40922914308238,2.26967166563628,-2.311308119589,2.23471679799022,-1.97831997386155,1.81169871654017,-1.66857306287666,1.49326085956173,-1.1517939193515,1.04146643107636,-0.618294158742563,0.477325259249543,-0.428110332130415,0.319986144619743,-0.113564533310204,0.0465371755310414,2
"29",-0.0458383205507736,0.259022406471102,-0.574747808100446,0.423766203115984,-0.355625994972861,0.418636994179292,-0.192093536637879,0.184846073376869,-0.4230577337917,0.252024750786622,-0.00129720962380611,0.182591928204738,-0.184436586118341,0.113453805051296,-0.0345165117388955,0.225359385315074,0.0665498512824374,0.121414215902734,-0.166323522886749,-0.0415622190159499,1
"30",-0.440805538494936,0.506236033810684,-0.873074767606323,0.723880929509848,-0.698318187047703,0.693699648277773,-0.719206129176088,0.662813665996625,-0.525777619215935,0.489916226338855,-0.546785152496115,0.372003933210657,-0.282758670115853,0.341317192109641,-0.0971338362179404,0.307171805972574,-0.0842455417082207,0.198771886030926,-0.129645844738353,0.0303302902494813,1
"31",-0.71881723372993,0.216571226388529,-0.797603896607302,0.948327948742178,-0.962095524676352,0.73684305293474,-0.558799352204113,0.860329457912034,-0.616114429901129,0.209193551728534,-0.329652332852974,0.441943022602477,-0.251799604647272,-0.0438630901164374,0.0814842617345901,0.2723709320226,-0.0245756963088983,-0.0892090958806015,-0.0209078012405052,0.00092966773766423,1
"32",-1.24819324240675,0.728560068770658,-0.786574347504393,0.671253254871921,-0.35973836592155,0.671308108541878,-0.921741575300108,0.619774102195674,-0.577857374183615,0.66227202180993,-0.371019549698135,0.334625962327651,-0.296248633492269,0.282176092688285,-0.298125746829382,0.265382258104445,-0.260517881356205,0.302464048635087,-0.114487915731956,-0.0298156316792837,1
"33",-0.70771236012123,0.360850900540556,-0.454782008545908,0.722716493344942,-0.477458040895531,0.519638851528503,-0.354108773673675,0.310919337264346,-0.272051689923955,0.296589220301924,-0.146403498691338,0.217350480752356,-0.126058991954638,0.0877085216728715,-0.1155116744901,0.318181487683427,0.0160211257061306,0.0613222050975413,-0.0982784481389828,0.0632612950882737,1
"34",0.376049656668794,-0.260867824065442,-0.916227504676826,-0.162839012037486,0.14692370888824,0.152724106373521,-0.210774821069936,0.00278120822863913,0.183110224543618,0.225174026119587,-0.0797234157164331,-0.0752088142024243,-0.1633865572118,0.0666947130307322,0.137293753623042,0.141831640885453,-0.0163490263209404,-0.0112296720097412,0.0461848783899946,-0.0151927045193865,0
"35",-0.563127255792594,0.440498675027493,-0.616429566882274,0.194773030219074,-0.32768031684777,0.206224018685553,-0.181818380837228,0.0601004311173159,0.00785120124316194,0.237851910833213,-0.00382442454920022,0.0520085326287227,-0.0733767361785216,0.0554714263574331,-0.000947670903429232,0.193277608567101,-0.0903007735926261,-0.0287768557111924,0.00092583555789677,0.0112373353363001,1
"36",-1.05809356806729,0.753887242775978,-0.699217560486572,0.420292619786095,-0.529076266380174,0.531274367007299,-0.394059381324812,0.506575712747766,-0.496787405710007,0.493797052353122,-0.385545132343735,0.384389934118627,-0.371796804077816,0.381291006501528,-0.280410344141351,0.334139698319617,-0.222983103043234,0.0919611073037511,-0.0433668650518053,0.0477469437746203,2
"37",-0.551697973178666,-0.370775888818021,0.426229154373875,0.206156948809992,-0.382007027821668,0.345953655363853,-0.0517189508152476,-0.0833605819949201,0.0756441372302113,0.0557902648570062,0.0109115464472752,0.0355479469178977,-0.130251513771564,0.0278811934698198,0.115310292339977,0.1286464195926,0.0477175940222457,-0.0417935952937293,-0.0668999851494639,0.0958078973903556,1
"38",-0.556877911464667,0.154815305057661,-0.755742047756144,0.307787887714504,0.199278122839829,0.272562477554441,-0.126746168496412,-0.0829207463246696,-0.117052098757027,-0.0432859211947254,0.175258192556081,0.0835568821240917,0.0777448877078266,-0.0766507478307871,-0.110724068085412,0.0722403716495511,0.259336842305049,0.0190706201378035,0.077989881763241,-0.176933810671979,0
"39",-1.72295593120521,1.9704091584026,-1.41150606830009,1.17797375098792,-1.34118880408402,1.53611904486587,-1.18230748177694,0.307997917454825,0.243686148659779,-0.264214187958888,-0.0391912120579466,0.0716284566366495,0.0887435693555227,-0.160819181246676,0.132185467533924,0.271349491151547,-0.385473062942631,0.435553624505554,-0.234084623378001,0.150540790258871,1
"40",-0.973145837000768,1.00357894517621,-0.67083011978712,0.690280102262256,-0.471919006622851,0.456022540813981,-0.137956764191834,-0.0378208065600716,0.119277525976271,0.0970961155860459,0.0115223444207341,0.052056302261993,0.0460950425157192,-0.0803866070663695,0.333913150434137,-0.0998125142511166,0.303198464852965,-0.0877463120934692,0.112967950744465,0.0128418520475065,2
"41",-1.07519170621931,0.59119927354275,0.0320570127906006,0.309480103692266,-0.694386972864845,0.446169434195691,-0.07539079963681,0.00221300797934771,-0.337989614500042,0.427781697366618,-0.252523297842632,-0.0335418886981058,0.0647502517545468,0.204728488218923,-0.137344936148323,0.148578765075414,0.09141621030702,0.0622629548260367,-0.0465073919470262,0.0535473462300053,0
"42",-0.24390657860048,0.257637245433813,-0.299563337701338,0.0275484815842102,-0.173838383427527,-0.0917259954218895,-0.251271110110391,-0.0312307033372639,0.0264816000681123,-0.0679639213454105,0.15153304458655,0.115914166332943,0.119786353959222,0.176802995527227,0.153622732465514,0.0390408350339604,0.122188803341889,-0.252006336489814,-0.0106258364926916,-0.0337743603051501,2
"43",-0.878580859982298,0.91170900434755,-1.02429703762057,1.16159746770763,-1.24009718273649,1.19246095906327,-1.1589816499917,1.1581813394581,-1.15364035525579,1.12422462692428,-0.848735314367473,0.817017992210699,-0.628737965556602,0.586417438510225,-0.310716230106363,0.406270889037531,-0.340058878911111,0.200118696140211,-0.232192550007892,0.0919807488301383,2
"44",-0.555148581619727,0.515644479909662,-0.976677453468672,0.475800310368721,-0.303668296750963,0.655465822498293,-0.237400318874637,0.242789826539272,-0.504083954294429,0.138479003824236,-0.184129236833233,0.409227568960592,-0.139720187295338,0.339851435349394,-0.356653844097291,0.210264136693226,-0.210738881227583,0.193996715217625,-0.0806831620105086,0.01515416234093,2
"45",-0.254092568298962,0.75360669850133,-0.629135183299269,0.637659576255861,-0.427867212507371,0.610051279124587,-0.654064014752084,0.562072086958005,-0.683763816956151,0.55853776501505,-0.32620089005616,0.540280807065818,-0.111160262665685,0.496278369225651,-0.21445689456056,0.34895753565227,-0.0876192212825621,0.307184131770606,-0.0193667944689392,0.0718550400868392,2
"46",-0.132503142441634,-0.0648357952041658,0.0928062306569903,0.209452251296915,-0.235028255820026,-0.0493435517955265,-0.136792089233334,0.11079204050735,-0.300979724546901,-0.023999356276541,0.00608167585613596,0.081083786952166,0.00195343099453166,0.174815509210545,-0.0353541965861687,0.242599540991405,0.198486523237806,0.171349692191104,0.0398091806979968,-0.0506267625424423,0
"47",-0.903481182032006,0.369804047914304,-0.16360365657305,0.398642382004155,-0.657658768592294,0.57550494384847,-0.221893568024335,0.191729038609266,-0.275978006391275,0.270742205623887,-0.234263516237642,0.246341207494897,-0.16412879481939,0.27765438886799,-0.0925864090724892,0.0860956748270773,-0.0796767975760809,0.137246227742874,-0.0604447171215798,-0.0215961626086269,1
"48",-1.45975036717554,1.03697858927885,-0.963397020395953,1.03686863201685,-0.911417446961198,1.00537512179523,-1.0156370126396,0.711296284894353,-0.616105754352643,0.571217392000527,-0.349584687485465,0.344042713659928,-0.334238874656598,0.326825421026381,-0.220380002628284,0.280940610234626,-0.242790749013384,0.196644346096109,-0.249063813323119,0.136666049410357,2
"49",-1.82211680618709,1.92374353383234,-2.17691883900585,3.10248388187259,-3.39241380617139,3.09967762245445,-3.11266184591181,3.17244322020394,-2.85980752285591,2.43416424008421,-2.18309533095397,1.87231775846897,-1.40102591456861,1.18277816312297,-0.895990127122282,0.685677385333658,-0.428486179543503,0.333027999193661,-0.12142155689535,0.0262542186881707,0
"50",-1.40173462649994,2.10367377985461,-2.18364822355164,2.30585729573925,-2.37335980161105,2.22827268456932,-2.10701887640889,1.78322119442155,-1.31387893865486,0.892880555558453,-0.414876112684706,0.231129108627009,-0.0202762821762287,0.07081680949133,0.144518088789829,-0.0735173096388857,0.282903475365309,-0.274466110803675,0.221473148008722,-0.155814656658502,0
"51",-1.32261250236214,1.21717424519842,-1.01684234090111,1.13565306941442,-1.48771439451699,1.70701943059541,-1.49633429017299,1.0728271870863,-0.872290865365253,1.04520391617404,-1.02587829439047,0.919589099856645,-0.694418853399018,0.664627785798245,-0.506060432953662,0.558163717415987,-0.347417049163249,0.31983410640446,-0.265646322119001,0.0822906743658496,1
"52",-1.69087967867344,1.7793433477293,-2.14755584683497,2.29799891832128,-1.99004757833179,1.91470307225742,-1.68810692688383,1.59354490502279,-1.44263873326023,1.24349758778436,-1.07879908654744,0.923683130853041,-0.722832277201075,0.5941935356285,-0.40679585209551,0.437091505857678,-0.356342958879528,0.217933520570549,-0.128992334533651,0.133278871435643,1
"53",-1.01638399427729,0.400062905556505,-0.471068452634183,0.545069275944779,-0.664678412491989,0.459403261525353,-0.168579087627518,0.22223938814953,-0.282733261280926,0.365806102007557,-0.281757777955711,0.18987630210635,-0.0541858908976307,0.0510710451877218,-0.123389725127697,0.0323301290897023,-0.0724539654593584,-0.0840594301543264,0.0330013879953786,0.0716907582494735,1
"54",-2.08761145232799,2.56444651083026,-2.42336859054314,1.89324658711146,-1.22828751767091,0.592828890207787,-0.325806479803794,0.474883172255493,-0.684538805982411,0.740296326413386,-0.632113120273406,0.5862337555774,-0.33945482919422,0.272760044764037,-0.370234891391764,0.442005473458543,-0.350770837235821,0.248735074392131,-0.133987857412167,0.0433365785345523,2
"55",-0.507787205809319,0.674116099372969,-0.4672307186526,0.698428085632225,-0.565244735134646,0.586270010106327,-0.354863295567259,0.636920420883109,-0.230368976106956,0.595632344666787,-0.151706831112523,0.42922492382463,-0.247308782400795,0.373142098918091,-0.193627154705731,0.241921838468431,-0.128656731577592,0.221212989356124,-0.0453464223320462,0.13136104295083,2
"56",-0.558632783193075,0.591500187610727,-0.716416191787794,0.743261223755128,-0.74926815191271,1.08760037623969,-0.67152419137407,0.771400773110085,-0.931263526537297,0.630608772542534,-0.615013767125541,0.649202340095078,-0.357087225155861,0.42052963176715,-0.151944846614346,0.336641440997175,-0.201200416524338,0.24097284827075,-0.1214673468455,0.141217742104115,0
"57",-0.389025902198755,0.368172921435992,-0.561345878468768,0.575202837844962,-0.524586520743491,0.960330111004832,-0.528103697799301,0.655597305680545,-0.694531793174045,0.358428165073205,-0.508345664083297,0.570634914124216,-0.236668825389264,0.346253357525934,-0.0926943691540095,0.22288602357275,-0.204711538075252,0.188382877897874,-0.0193923724441969,0.0584188132199409,0
"58",-0.263282344405438,0.343440346329898,-0.553904694769718,0.416996154837823,-0.363409649011312,0.836755055134963,-0.278047643030908,0.316047079550031,-0.511612302622132,0.251681536571152,-0.271355056563121,0.492846761398145,-0.236041777852886,0.271910500580036,-0.0939895674824532,0.297411681081022,-0.0899717122905024,0.151773741088932,-0.0845559496986544,0.00626693556509417,0
"59",-0.602726178388195,0.56104767928707,-0.581940738562272,0.751054451951799,-0.648171069312919,1.08344648031338,-0.766340730255171,0.821610954846513,-0.781629642789743,0.543833303418459,-0.558937018035577,0.576095897753876,-0.289332402245519,0.442527777935593,-0.198793618026302,0.307839731852531,-0.197967431435924,0.234068125125306,-0.0539038346455942,0.151309026322713,0
"60",-0.62291716367335,0.381300006793422,-0.193268739534405,0.285702759084466,-0.360347350247857,0.869569129906816,-0.5603386405881,0.455106469039715,-0.294857041375905,0.146356455327276,-0.179233121409787,0.284929437822554,-0.15936601263994,0.139852296536762,0.131688008419867,0.0629910320915577,-0.00314411187408911,0.0427111422009651,-0.013199345512749,0.0278899977479246,0
"61",-0.197144927737194,0.119782565173547,-0.215289913364789,0.269489303036265,-0.103049064386922,0.560082675440483,-0.158677082650981,0.403633446139369,-0.298594718250464,-0.10413312057525,-0.148911416909081,0.322282887866443,-0.0105580240192303,0.272982475341732,-0.010641696662206,0.151910575657582,-0.0800573842814913,0.0666917873942346,0.068350993414717,0.143829827165695,0
"62",-0.309102086024048,0.190831832554333,-0.455804762635888,0.313039585619825,-0.205587398199941,0.516639045748712,-0.224400852546091,0.200204414460012,-0.3348282589668,-0.0204819654398521,-0.150858826371267,0.160365548802856,0.0538522386159592,0.240284838930373,-0.00127988888878632,0.144548356371761,-0.0800655227332119,0.0887016435910348,0.101182220225235,0.0349987918907592,1
"63",-0.775854011120529,0.457996462610414,-0.831618942353945,0.535088163486244,-0.237043056673183,0.596225805596234,-0.215853628234702,0.272414240439464,-0.406335112190413,0.198312643240092,-0.217202470426977,0.404098903220965,-0.150175390794131,0.312368196018263,-0.272735067852637,0.232854994945573,-0.282308886194987,0.192307536526554,-0.0764111193164786,0.186378607773748,1
"64",-0.482371851355466,0.39111854738144,-0.637765639484934,0.440960600571266,-0.4018124954784,0.754698695529295,-0.45643462681643,0.384500350327151,-0.580461877839648,0.301618835603274,-0.32491666622101,0.516319728388911,-0.168589885644617,0.224646085101871,-0.00386547235652401,0.123073639641473,-0.010946061461367,0.100027243304704,-0.154154597696088,0.101157031951461,2
"65",-0.821422070301877,0.450298026078944,-0.818366615927294,0.767700716889951,-0.317888987824304,0.461574125066189,-0.476153062553415,0.179207833021521,-0.38097484379784,0.340134835136032,-0.107865054813329,0.170260756880989,-0.150029315635811,0.108310470999375,0.201168831120203,-0.0811528664252303,0.0101694826726818,-0.0449563065438918,0.0370898490042322,-0.000350202360496765,2
"66",-0.389799792932738,0.17874058302328,-0.63235628043287,0.474213371802302,-0.120110235377873,0.572912746063866,-0.383146755256723,0.179374773666119,-0.475808535983623,0.19284419950108,-0.0610786063237957,0.191757693182662,0.00330690231559821,0.0760849811762911,0.0902311883132056,0.11135976951614,-0.108293228020907,0.0577630020846108,0.0334711939386171,0.073312847820458,2
"67",-0.448637496695748,0.246211629690202,-0.457396379659209,0.200189520791576,-0.192350112920279,0.979777388585626,-0.274763938105664,0.245920458917066,-0.451227132366926,0.00988815998217776,0.0414357204608569,0.29337946799374,0.0764590721124497,0.132886174475837,-0.0370638829222855,-0.0422520780287681,0.120028944808473,-0.0535219073050523,0.131809435936609,-0.011332139109114,2
"68",-0.295851279653406,0.23310617779657,-0.450011211741326,0.442613026353326,-0.596991831814699,0.901406741306605,-0.322226569659153,0.397067966442751,-0.549983986400258,0.33715863712991,-0.422371927625302,0.445179922977113,-0.165498336862219,0.302415618348199,-0.106763237805744,0.172833221282545,-0.125102604033651,0.165158958036252,-0.109387802922155,0.0650760211102616,2
"69",-0.407376225726385,0.413883800260102,-0.804531025736668,0.579024545559298,-0.441400705303582,0.820153762792558,-0.636803482848584,0.611776323021784,-0.773244602532969,0.517614652001033,-0.5340955294219,0.557915963191191,-0.447613082841992,0.597494983018808,-0.213966358141706,0.394909528737303,-0.296111070880387,0.1667431577155,-0.106578855035001,0.212186088882135,2
"70",-0.225349493847268,0.171463201405335,-0.217882426055156,0.361131326103993,-0.240344680375797,0.239122584181818,-0.183329126418018,0.17364905566435,-0.11209914055078,0.229530297081036,-0.124880816523697,0.204120125674228,-0.0389701787732988,0.275000398503199,-0.0977053882360692,0.0245342059493662,-0.111354362458818,0.0770728202492143,-0.0238359869939666,0.0171818966863736,2
"71",-1.23555523321308,0.986113785633572,-0.87110676144291,0.905461471672254,-1.08922628414225,1.3190224626782,-1.25652706904584,1.2190074008355,-1.04659935284285,1.15467102047712,-0.984934359946485,0.965225223381164,-0.786246110423987,0.754555886938124,-0.721152414422524,0.556371562179542,-0.41300875803955,0.377217964042879,-0.135380354621497,0.0615289410348082,2
"72",-1.08009875145219,1.60687565077782,-1.31489077587988,0.95268932912614,-0.674856426242976,0.404349373613082,-0.289640856096186,0.328325797476648,-0.018372111209078,0.0822159237086728,-0.0395801129410126,0.338795092486285,-0.327749015070552,0.629527046190256,-0.615849241836293,0.55216954980644,-0.478712488152163,0.31388953614014,-0.22171194296831,0.0965202745385045,2
"73",-2.32182971719153,3.36667160892704,-3.2018966887653,2.04796167534678,-0.283605322337176,-0.771432659887673,1.06132877616799,-0.391718188138103,-0.501615665389159,1.03502963131867,-0.649640763788069,-0.0696764915987333,0.593652933731061,-0.529505983024163,0.116249477458463,0.342873505443403,-0.499819293731131,0.476962881112138,-0.286708191112372,0.0903354195050237,1
"74",-0.500609103215537,0.806082039789581,-0.794758129527301,0.954191390576491,-0.949560743595773,1.04132926723981,-1.32910255246965,1.25441218165692,-1.0167359744713,1.19445845538869,-0.913291466112881,1.06572740788736,-0.685374891207081,0.828512059851551,-0.638989340423531,0.503075147423059,-0.357726468215498,0.392063250803447,-0.183368761665198,0.223030826450776,2
"75",-0.391164806328356,0.0200611750905763,-0.1581715385862,0.66342161751611,-0.568719429208602,0.28974634484013,-0.0962452264281738,0.293754194818581,-0.294311173775583,0.178730172967872,-0.0166567019680362,0.128253042411399,-0.146861364584685,0.024311645364452,0.181887264902285,0.160901134056543,-0.0721325238062281,-0.0311460871959429,-0.0183575336609383,-0.0550314709145101,0
"76",-1.39995150984677,1.30125236924502,-1.19106020958349,1.22968027971397,-1.78904706290562,2.18150891255286,-2.34368706423266,2.11118969741586,-1.86376430656592,1.65068209325558,-1.58768993120138,1.75119017527838,-1.53954587800354,1.36447963716573,-0.838792701712418,0.522489522771261,-0.464442222919463,0.456614640086442,-0.461532492048655,0.184198639766043,0
"77",-1.71678386669601,2.05944792449429,-2.39869859529269,2.63655989537199,-3.18247674636053,3.60367309683969,-3.6127760572196,3.67112560142436,-3.55059417673918,3.36963206681151,-3.11490980408462,2.90446489639276,-2.55810290532568,2.18584269813195,-1.64180943150714,1.27537791576737,-0.979355518040247,0.727193264527386,-0.433687894425827,0.124978626637005,1
